rel_2141_CNES,rel_2141_UNIDADE,rel_2141_NOME,rel_2141_CARGO,rel_2141_DT_ADMISSAO,rel_2141_DT_DEMISSAO,rel_2141_prof_ID,rel_2141_HORARIO,rel_2141_JORNADA,rel_2141_STATUS,LEGAL_ABSENCES
2787806,EMAD JARDIM SAO NICOLAU,KILLIAN HAZLEGROVE,FISIOTERAPEUTA,2010-01-07,,40000388,12:45 - 16:00 - 16:15 - 19:00 (SEG. TER. QUI. E SEX.) 07:00 - 10:00 - 10:15 - 13:15 (QUA.),30,Ativo,Atestado: 16/08/2024 a 17/08/2024
2787806,UBS JARDIM SAO NICOLAU,SAIDEE JIRKA,ASSISTENTE ADMINISTRATIVO,2013-10-14,,40000392,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2786753,UBS DR. ANTONIO P. F. VILALLOBO,MARIANNE WEDLAKE,TECNICO DE ENFERMAGEM,2014-10-06,,40000393,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Férias: 22/07/2024 a 05/08/2024
2786753,UBS DR. ANTONIO P. F. VILALLOBO,SHEFFIELD LONGBOTTOM,TECNICO DE ENFERMAGEM,2009-09-21,,40000394,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 07/08/2024
2786753,UBS DR. ANTONIO P. F. VILALLOBO,TERRANCE STANING,AUXILIAR ADMINISTRATIVO,2009-06-16,,40000395,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,MINERVA PANKS,AUXILIAR ADMINISTRATIVO,2010-04-12,,40000405,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Férias: 10/07/2024 a 08/08/2024
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,LAMMOND DMYCH,TECNICO FARMACIA,2015-11-03,,40000409,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
7270941,UBS JARDIM MARINGA,ELAINA BRESMAN,TECNICO DE ENFERMAGEM,2016-01-04,,40000411,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Férias: 05/08/2024 a 24/08/2024
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,LUCIA CRUS,AUXILIAR DE ENFERMAGEM,2009-02-17,,40000412,06:30 - 10:00 - 10:15 - 12:45 (SEG A SEX),30,Ativo,
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,ELNORE EDMEAD,AUXILIAR DE ENFERMAGEM,2010-12-14,,40000416,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,Atestado: 28/08/2024 a 30/08/2024
2751933,HOSPITAL DIA PENHA,PETE SKOGGINS,TECNICO DE ENFERMAGEM,2013-12-16,,40000421,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,Atestado: 31/07/2024 a 06/08/2024 | Atestado: 15/08/2024 a 21/08/2024
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,ROSCO FUZZEY,AUXILIAR DE SAUDE BUCAL,2010-05-17,,40000423,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,OTHA POLDEN,FARMACEUTICO,2015-09-01,,40000430,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,IDALINE SAWYER,PSICOLOGO,2009-04-17,,40000432,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,JUDON GROMLEY,TECNICO FARMACIA,2009-06-04,,40000433,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Férias: 01/08/2024 a 30/08/2024
2786923,UBS CIDADE PATRIARCA,DION SWEDE,AUXILIAR ADMINISTRATIVO,2014-09-01,,40000440,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
4049926,UBS JOSE DE ANCHIETA,GARWOOD MARQUISS,AUXILIAR ADMINISTRATIVO,2014-06-02,,40000441,06:45 - 11:00 - 12:00 - 15:45 (SEG A SEX),40,Ativo,
2788888,UBS EMILIO SANTIAGO,PAULA WENHAM,AUXILIAR DE ENFERMAGEM,2015-09-01,,40000452,06:30 - 10:00 - 10:15 - 12:45 (SEG A SEX),30,Ativo,Férias: 10/07/2024 a 08/08/2024
2787806,UBS JARDIM SAO NICOLAU,COLLETE MCGONAGLE,TECNICO DE ENFERMAGEM,2015-11-23,,40000453,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2786923,UBS CIDADE PATRIARCA,ROSMUNDA PENDLINGTON,DENTISTA CLINICO,2008-08-11,,40000455,15:00 - 19:00 (SEG. A SEX.),20,Ativo,
2787806,UBS JARDIM SAO NICOLAU,MADONNA NOWICK,DENTISTA CLINICO,2012-02-15,,40000457,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 06/08/2024 a 08/08/2024 | Atestado: 30/08/2024
2786729,UBS A. E. DE CARVALHO,VIRGIL D'ELIA,ENFERMEIRO ESF,2014-10-13,,40000458,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 04/09/2024 a 05/09/2024
2786923,UBS CIDADE PATRIARCA,SARETTE ANGIER,FARMACEUTICO,2008-10-15,,40000461,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 29/07/2024 a 02/08/2024 | Férias: 14/08/2024 a 12/09/2024
2751933,HOSPITAL DIA PENHA,MARYLEE HARRILL,FARMACEUTICO,2009-03-23,,40000465,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
3382613,CEO II PENHA - CENTRO DE ESPECIALIDADES,MERYL JENNENS,ASSISTENTE ADMINISTRATIVO,2014-09-15,,40000472,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,
2787032,UBS ENGENHEIRO TRINDADE,MALINDA DUFOUR,AUXILIAR DE ENFERMAGEM,2015-03-09,,40000475,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,
7270941,UBS JARDIM MARINGA,LINNET BONNIFACE,ASSISTENTE ADMINISTRATIVO,2015-11-16,,40000476,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2787032,UBS ENGENHEIRO TRINDADE,CY BRAUN,AUXILIAR DE ENFERMAGEM,2009-09-21,,40000484,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,
2787032,UBS ENGENHEIRO TRINDADE,ANNALIESE HUDSON,AUXILIAR DE ENFERMAGEM,2014-06-02,,40000485,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,
2787032,UBS ENGENHEIRO TRINDADE,FONZIE SPARWELL,ENFERMEIRO,2014-08-04,,40000487,10:00 - 12:00 - 13:00 - 19:00 (SEG A SEX),40,Ativo,
2787032,UBS ENGENHEIRO TRINDADE,MELVA BRANE,TECNICO FARMACIA,2015-03-16,,40000497,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2788721,UBS VILA ARICANDUVA,WARING DEL CASTELLO,AUXILIAR DE ENFERMAGEM,2010-12-13,,40000513,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,Atestado: 07/08/2024 a 09/08/2024 | Atestado: 02/09/2024 a 06/09/2024
2788721,UBS VILA ARICANDUVA,BLONDIE TRUGGIAN,AUXILIAR DE ENFERMAGEM,2012-09-10,,40000518,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,
2788721,UBS VILA ARICANDUVA,GUENDOLEN PEEPALL,AUXILIAR DE ENFERMAGEM,2011-11-07,,40000521,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,
2788721,UBS VILA ARICANDUVA,MAIRE JERRED,DENTISTA CLINICO,2009-08-19,,40000525,07:00 - 11:00 (SEG A SEX),20,Ativo,Atestado: 05/08/2024 a 08/08/2024
2788721,UBS VILA ARICANDUVA,DIANNNE ABLEY,ENFERMEIRO,2013-11-11,,40000529,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,Férias: 22/07/2024 a 10/08/2024
2788721,UBS VILA ARICANDUVA,JULIANN HICKLINGBOTTOM,PSICOLOGO,2011-11-07,,40000533,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2788721,UBS VILA ARICANDUVA,NEVSA MESSINGHAM,TECNICO FARMACIA,2011-06-14,,40000536,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2752328,UBS PARQUE ARTHUR ALVIM,WEIDAR PERSENT,ASSISTENTE ADMINISTRATIVO,2009-04-15,,40000540,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788926,EMAD VILA GRANADA,ADRIANE PIERRO,MEDICO CLINICO GERAL,2011-07-19,,40000544,TER A SEX - 13:45 16:00 16:15 19:00,20,Ativo,
2786923,UBS CIDADE PATRIARCA,AUBRIE LE GALLE,MEDICO CLINICO GERAL,2013-03-04,,40000554,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,Atestado: 13/08/2024 a 16/08/2024
2786923,UBS CIDADE PATRIARCA,HERCULES REA,MEDICO GINECOLOGISTA,2012-09-10,,40000555,07:00 - 11:00 (SEG A SEX),20,Ativo,
2027070,UBS PADRE MANOEL DA NOBREGA,QUINTILLA JARMYN,MEDICO GINECOLOGISTA,2013-03-04,,40000556,12:00 - 16:00 (SEG TER QUA E SEX) / 07:00 - 11:00 (QUI),20,Ativo,
2788721,UBS VILA ARICANDUVA,RANDI TOOMBS,MEDICO GINECOLOGISTA,2013-05-20,,40000567,07:00 - 11:00 (SEG. QUA) 07:00 - 10:00 - 10:15 - 13:15 (TER. SEX),20,Ativo,
2786729,UBS A. E. DE CARVALHO,CALE PLAYFORD,AGENTE COMUNITARIO DE SAUDE,2009-03-16,,40000578,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 02/09/2024
2786729,UBS A. E. DE CARVALHO,DORETTA CHILCOTT,AUXILIAR ADMINISTRATIVO,2013-05-02,,40000579,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,Atestado: 04/08/2024 a 09/08/2024 | Atestado: 18/08/2024 a 20/08/2024
2029626,CAPS ADULTO III VILA MATILDE,MARYROSE HAYLOCK,AUXILIAR ADMINISTRATIVO,2016-05-02,,40000581,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 20/08/2024 a 21/08/2024
2751933,HOSPITAL DIA PENHA,VITIA WILLSTROP,AUXILIAR ADMINISTRATIVO,2016-05-02,,40000585,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2789043,UBS VILA MATILDE,DAYLE FLOWERS,ASSISTENTE ADMINISTRATIVO,2016-05-02,,40000594,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2789043,UBS VILA MATILDE,ELSET ROCCO,AUXILIAR DE ENFERMAGEM,2016-05-02,,40000595,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,Férias: 15/07/2024 a 13/08/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,TYBI BLEZARD,AUXILIAR ADMINISTRATIVO,2016-05-01,,40000596,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 04/09/2024 a 10/09/2024
2787806,UBS JARDIM SAO NICOLAU,LOUIE ACE,TECNICO FARMACIA,2016-05-02,,40000597,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,MERRALEE BATCHLEY,AUXILIAR ADMINISTRATIVO,2016-05-02,,40000601,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
6194990,UBS CHACARA CRUZEIRO DO SUL,RUSTIE ROUGHEY,AUXILIAR ADMINISTRATIVO,2016-05-02,,40000603,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,TAD JACOBSEN,AUXILIAR ADMINISTRATIVO,2016-05-01,,40000608,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
6194990,UBS CHACARA CRUZEIRO DO SUL,RON DRURY,AUXILIAR ADMINISTRATIVO,2016-05-02,,40000609,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 12/08/2024 a 13/08/2024
4049926,UBS JOSE DE ANCHIETA,CHLOE STOADE,AUXILIAR ADMINISTRATIVO,2016-05-02,,40000612,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,THADDEUS ASHMENT,TECNICO FARMACIA,2016-05-01,,40000631,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2786729,UBS A. E. DE CARVALHO,PIER TODEO,TECNICO DE ENFERMAGEM,2013-05-06,,40000635,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,NERISSA COTTERRILL,ASSISTENTE ADMINISTRATIVO,2016-08-01,,40000642,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 28/08/2024 a 01/09/2024
2027070,UBS PADRE MANOEL DA NOBREGA,HOEBART BANFIELD,AUXILIAR DE SAUDE BUCAL,2008-08-20,,40000647,13:00 - 16:00 - 16:15 - 19:15 (SEG A SEX),30,Ativo,
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,ELMORE TROUNCER,AUXILIAR DE ENFERMAGEM,2016-05-01,,40000658,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2751933,HOSPITAL DIA PENHA,LEANOR RICHARSON,TECNICO DE ENFERMAGEM,2016-05-02,,40000659,06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
6194990,UBS CHACARA CRUZEIRO DO SUL,CONSTANTINE LATHWELL,AUXILIAR ADMINISTRATIVO,2016-05-02,,40000660,10:00 - 12:00 - 13:00 - 19:00 (SEG A SEX),40,Ativo,
2751933,HOSPITAL DIA PENHA,VIOLETTE LURCOCK,SUPERVISOR DE ENFERMAGEM,2016-05-02,,40000664,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,DESI FOUNTAINE,AUXILIAR ADMINISTRATIVO,2016-05-02,,40000672,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,
2786729,UBS A. E. DE CARVALHO,CALE TRUITT,AUXILIAR ADMINISTRATIVO,2016-05-02,,40000673,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 26/08/2024 a 30/08/2024
2787806,UBS JARDIM SAO NICOLAU,RICCA BARKHOUSE,AUXILIAR ADMINISTRATIVO,2016-05-02,,40000676,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 12/08/2024 a 14/08/2024
2751933,HOSPITAL DIA PENHA,LONNA DUDDAN,ASSISTENTE ADMINISTRATIVO,2016-05-02,,40000682,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
3304566,CAPS ALCOOL E DROGAS III PENHA,LAURITZ MATTS,AUXILIAR DE ENFERMAGEM,2016-05-02,,40000687,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Af.Previdência: 05/07/2024 a 25/08/2024
2786729,UBS A. E. DE CARVALHO,SIMONE RECHERT,AGENTE COMUNITARIO DE SAUDE,2016-05-09,,40000688,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6194990,AMA CHACARA CRUZEIRO DO SUL,CHERLYN KUNKLER,TECNICO FARMACIA,2016-05-02,,40000690,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,Atestado: 31/07/2024 a 07/08/2024 | Atestado: 23/08/2024 a 24/08/2024
2787776,UBS JARDIM SAO FRANCISCO,TADES LONGHI,FARMACEUTICO,2016-05-02,,40000706,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,
6194990,AMA CHACARA CRUZEIRO DO SUL,NINNETTE OLIVIER,AUXILIAR DE ENFERMAGEM,2016-05-02,,40000711,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,
6592899,UBS VILA SILVIA,COLBY BRADMAN,ENFERMEIRO,2016-05-02,,40000713,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,Atestado: 08/08/2024 a 10/08/2024
6194990,AMA CHACARA CRUZEIRO DO SUL,SUSANNAH BROGGELLI,ENFERMEIRO,2016-05-03,,40000714,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,Férias: 15/07/2024 a 13/08/2024
6194990,UBS CHACARA CRUZEIRO DO SUL,AMBROSI LADLOW,TECNICO DE ENFERMAGEM,2016-05-03,,40000717,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Férias: 05/08/2024 a 19/08/2024 | Atestado: 28/08/2024
2787806,UBS JARDIM SAO NICOLAU,GABBEY GALLER,TECNICO DE ENFERMAGEM,2016-05-04,,40000718,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 19/08/2024
6194990,UBS CHACARA CRUZEIRO DO SUL,DRUSILLA LUMB,ENFERMEIRO ESF,2016-05-04,,40000721,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,
6194990,UBS CHACARA CRUZEIRO DO SUL,IRINA JORDIN,TECNICO DE ENFERMAGEM,2016-05-03,,40000729,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 30/07/2024 a 04/08/2024
5268125,AMA MAURICE PATE,GARDY SHAPCOTT,ASSISTENTE SOCIAL,2016-05-03,,40000742,08:00 - 10:00 - 10:15 - 14:15 (SEG A SEX),30,Ativo,
2751933,HOSPITAL DIA PENHA,CHARMINE WADDILOW,TECNICO DE ENFERMAGEM,2016-05-03,,40000749,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2786729,UBS A. E. DE CARVALHO,ELLI CUNLIFFE,TECNICO DE ENFERMAGEM,2016-05-03,,40000751,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,Atestado: 07/08/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,RENAE HIDDY,AUXILIAR DE ENFERMAGEM,2016-05-06,,40000755,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 31/08/2024
6194990,UBS CHACARA CRUZEIRO DO SUL,AD KATT,ENFERMEIRO ESF,2016-05-03,,40000757,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 15/08/2024 a 16/08/2024 | Atestado: 26/08/2024
6194990,UBS CHACARA CRUZEIRO DO SUL,BRADY DALLMAN,TECNICO DE ENFERMAGEM,2016-05-03,,40000758,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Férias: 15/07/2024 a 13/08/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,ANNADIANA KHADIR,AUXILIAR DE ENFERMAGEM,2016-05-19,,40000759,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 01/09/2024
2027070,AMA PADRE MANOEL DA NOBREGA,KERMY VON HINDENBURG,AUXILIAR DE ENFERMAGEM,2016-05-09,,40000761,06:45 - 09:00 - 09:15 - 13:00 (SEG A SAB),36,Ativo,Atestado: 31/08/2024 a 02/09/2024
2787806,UBS JARDIM SAO NICOLAU,LAMOND SMELLIE,TECNICO DE ENFERMAGEM,2016-05-09,,40000772,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Af.Previdência,Af.Previdência: A partir de 05/03/2024
2787806,UBS JARDIM SAO NICOLAU,ABRAN LUKER,TECNICO DE ENFERMAGEM,2016-05-10,,40000773,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Af.Previdência,Licença Mater.: 11/07/2024 a 12/09/2024
2751933,HOSPITAL DIA PENHA,MAURICE BARBARA,TECNICO DE ENFERMAGEM,2016-05-05,,40000775,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,NICHOL FILMER,AGENTE COMUNITARIO DE SAUDE,2016-05-10,,40000777,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 31/07/2024 a 09/08/2024
6194990,UBS CHACARA CRUZEIRO DO SUL,INGABORG CANNICOTT,ASSISTENTE SOCIAL,2016-05-12,,40000785,07:45 - 11:00 - 11:15 - 14:00 (SEG. A SEX.),30,Ativo,Férias: 06/08/2024 a 04/09/2024
2787806,UBS JARDIM SAO NICOLAU,MOISHE BLANNING,ASSISTENTE SOCIAL,2016-05-12,,40000786,08:00 - 10:00 - 10:15 - 14:15 (SEG A SEX),30,Ativo,Atestado: 05/08/2024 | Atestado: 26/08/2024 a 01/09/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,CRISSY WYLAM,ASSISTENTE SOCIAL,2016-05-23,,40000796,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,Atestado: 20/08/2024
2787806,UBS JARDIM SAO NICOLAU,SIOUX ANDREE,TECNICO DE ENFERMAGEM,2006-11-06,,40000800,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,CLEAVLAND KURDANI,TECNICO DE ENFERMAGEM,2006-06-05,,40000806,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,ALLA MARSIE,AGENTE COMUNITARIO DE SAUDE,2002-08-12,,40000807,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 06/08/2024 a 08/08/2024
2787806,UBS JARDIM SAO NICOLAU,SOPHIA LEATES,AGENTE COMUNITARIO DE SAUDE,2008-01-02,,40000809,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,SLADE HAYBALL,ENFERMEIRO ESF,2009-11-03,,40000810,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,DARCEY WELTON,ENFERMEIRO ESF,2004-11-03,,40000811,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,DACIA SHEPTON,AGENTE COMUNITARIO DE SAUDE,2011-02-08,,40000812,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,ANNABELLE MACSKEAGHAN,AGENTE COMUNITARIO DE SAUDE,2011-02-08,,40000813,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,LEVIN MELLSOP,AGENTE COMUNITARIO DE SAUDE,2008-01-02,,40000814,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 31/07/2024 a 06/08/2024
2787806,UBS JARDIM SAO NICOLAU,JEREMIAH DOWGLASS,AGENTE COMUNITARIO DE SAUDE,2002-08-12,,40000815,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,CLEOPATRA MORRID,AGENTE COMUNITARIO DE SAUDE,2013-02-19,,40000816,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,MARYSA STEPTOWE,AGENTE COMUNITARIO DE SAUDE,2012-05-02,,40000817,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 12/08/2024
2787806,UBS JARDIM SAO NICOLAU,LOY BARTALIN,AGENTE COMUNITARIO DE SAUDE,2002-08-12,,40000818,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,MARLEE BARTOMIEU,AGENTE COMUNITARIO DE SAUDE,2002-08-12,,40000820,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 02/08/2024 a 06/08/2024 | Atestado: 23/08/2024 a 24/08/2024
2787806,UBS JARDIM SAO NICOLAU,IRITA REEDSHAW,AGENTE COMUNITARIO DE SAUDE,2013-03-14,,40000821,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 04/08/2024 a 06/08/2024
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,BROOK DALTON,AUXILIAR ADMINISTRATIVO,2003-08-20,,40000825,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,PAULA AMOORE,AGENTE COMUNITARIO DE SAUDE,2013-03-11,,40000826,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,CHRISTIAN PETRENKO,AGENTE COMUNITARIO DE SAUDE,2012-04-16,,40000829,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 26/08/2024 a 27/08/2024
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,ALISHA MCGRAITH,AGENTE COMUNITARIO DE SAUDE,2008-12-03,,40000836,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,HERCULIE JESSOPE,AGENTE COMUNITARIO DE SAUDE,2012-12-03,,40000838,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,GRATIA ELSAY,AGENTE COMUNITARIO DE SAUDE,2012-03-12,,40000839,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,KURTIS PINER,AGENTE COMUNITARIO DE SAUDE,2014-11-05,,40000841,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Af.Ac.Trabalho: 29/08/2024 a 30/08/2024
2029626,CAPS ADULTO III VILA MATILDE,MUFFIN JAKUBOVITS,AUXILIAR DE ENFERMAGEM,2009-09-21,,40000842,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2029626,CAPS ADULTO III VILA MATILDE,KIMBERLY DENZILOE,ASSISTENTE ADMINISTRATIVO,2011-05-10,,40000844,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2029626,CAPS ADULTO III VILA MATILDE,BERTY DINSEY,ASSISTENTE SOCIAL,2012-06-18,,40000848,13:45 - 17:00 - 17:15 - 20:00 (SEG A SEX),30,Ativo,
